game_id,home_players,away_players,result
20800567,"['Andre Iguodala', 'Thaddeus Young', 'Samuel Dalembert', 'Willie Green', 'Andre Miller']","['LaMarcus Aldridge', 'Nicolas Batum', 'Greg Oden', 'Brandon Roy', 'Steve Blake']",1
20800557,"['Thabo Sefolosha', 'Tyrus Thomas', 'Drew Gooden', 'Ben Gordon', 'Derrick Rose']","['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']",0
20800545,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Kelenna Azubuike', 'Anthony Randolph', 'Andris Biedrins', 'Marco Belinelli', 'Jamal Crawford']",1
20800524,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Rudy Fernandez', 'Steve Blake']","['Tayshaun Prince', 'Amir Johnson', 'Kwame Brown', 'Allen Iverson', 'Rodney Stuckey']",1
20800486,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Rudy Fernandez', 'Steve Blake']","['Peja Stojakovic', 'David West', 'Tyson Chandler', 'Rasual Butler', 'Chris Paul']",0
20800465,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Rudy Fernandez', 'Steve Blake']","['Paul Pierce', 'Kevin Garnett', 'Kendrick Perkins', 'Ray Allen', 'Rajon Rondo']",1
20800443,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Jamario Moon', 'Chris Bosh', ""Jermaine O'Neal"", 'Jason Kapono', 'Jose Calderon']",1
20800425,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Devean George', 'Dirk Nowitzki', 'Erick Dampier', 'Josh Howard', 'Jason Kidd']",0
20800420,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Dahntay Jones', 'Kenyon Martin', 'Nene', 'JR Smith', 'Chauncey Billups']",1
20800407,"['JR Smith', 'Kenyon Martin', 'Nene', 'Dahntay Jones', 'Chauncey Billups']","['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']",1
20800376,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Grant Hill', ""Amar'e Stoudemire"", ""Shaquille O'Neal"", 'Jason Richardson', 'Steve Nash']",1
20800364,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['John Salmons', 'Spencer Hawes', 'Brad Miller', 'Francisco Garcia', 'Beno Udrih']",1
20800334,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Al Thornton', 'Zach Randolph', 'Marcus Camby', 'Eric Gordon', 'Baron Davis']",0
20800325,"['CJ Miles', 'Paul Millsap', 'Mehmet Okur', 'Ronnie Brewer', 'Deron Williams']","['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']",1
20800312,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Hedo Turkoglu', 'Rashard Lewis', 'Dwight Howard', 'Keith Bogans', 'Jameer Nelson']",0
20800298,"['Andrea Bargnani', 'Chris Bosh', ""Jermaine O'Neal"", 'Anthony Parker', 'Jose Calderon']","['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']",0
20800281,"['Paul Pierce', 'Kevin Garnett', 'Kendrick Perkins', 'Ray Allen', 'Rajon Rondo']","['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']",1
20800268,"['Caron Butler', 'Antawn Jamison', 'JaVale McGee', 'DeShawn Stevenson', 'Dee Brown']","['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']",0
20800257,"['Wilson Chandler', 'Al Harrington', 'David Lee', 'Chris Duhon', 'Quentin Richardson']","['LaMarcus Aldridge', 'Nicolas Batum', 'Greg Oden', 'Steve Blake', 'Brandon Roy']",0
20800247,"['Tayshaun Prince', 'Rasheed Wallace', 'Kwame Brown', 'Richard Hamilton', 'Allen Iverson']","['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']",0
20800234,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Peja Stojakovic', 'David West', 'Tyson Chandler', 'Rasual Butler', 'Chris Paul']",1
20800220,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Yakhouba Diawara', 'Michael Beasley', 'Udonis Haslem', 'Dwyane Wade', 'Mario Chalmers']",1
20800203,"['Nicolas Batum', 'LaMarcus Aldridge', 'Greg Oden', 'Brandon Roy', 'Steve Blake']","['Jason Thompson', 'Spencer Hawes', 'Brad Miller', 'John Salmons', 'Beno Udrih']",1
20800192,"['Matt Barnes', ""Amar'e Stoudemire"", ""Shaquille O'Neal"", 'Raja Bell', 'Steve Nash']","['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']",1
20800181,"['Donte Greene', 'Jason Thompson', 'Brad Miller', 'John Salmons', 'Beno Udrih']","['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']",0
20800168,"['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']","['Larry Hughes', 'Drew Gooden', 'Aaron Gray', 'Ben Gordon', 'Derrick Rose']",1
20800157,"['Kelenna Azubuike', 'Corey Maggette', 'Andris Biedrins', 'Anthony Morrow', 'Stephen Jackson']","['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']",1
20800136,"['Corey Brewer', 'Kevin Love', 'Al Jefferson', 'Mike Miller', 'Sebastian Telfair']","['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']",0
20800127,"['Peja Stojakovic', 'David West', 'Tyson Chandler', 'Morris Peterson', 'Chris Paul']","['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']",1
20800108,"['Yakhouba Diawara', 'Michael Beasley', 'Udonis Haslem', 'Dwyane Wade', 'Mario Chalmers']","['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']",0
20800094,"['Hedo Turkoglu', 'Rashard Lewis', 'Dwight Howard', 'Mickael Pietrus', 'Jameer Nelson']","['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']",0
20800084,"['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']","['Corey Brewer', 'Kevin Love', 'Al Jefferson', 'Mike Miller', 'Sebastian Telfair']",1
20800065,"['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']","['Metta World Peace', 'Luis Scola', 'Yao Ming', 'Tracy McGrady', 'Rafer Alston']",1
20800060,"['CJ Miles', 'Carlos Boozer', 'Mehmet Okur', 'Ronnie Brewer', 'Ronnie Price']","['Nicolas Batum', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']",1
20800039,"['Matt Barnes', ""Amar'e Stoudemire"", ""Shaquille O'Neal"", 'Raja Bell', 'Steve Nash']","['Travis Outlaw', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']",1
20800025,"['Travis Outlaw', 'LaMarcus Aldridge', 'Joel Przybilla', 'Brandon Roy', 'Steve Blake']","['Bruce Bowen', 'Tim Duncan', 'Matt Bonner', 'Michael Finley', 'Tony Parker']",1
20801221,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']","['Richard Jefferson', 'Luc Mbah a Moute', 'Dan Gadzuric', 'Charlie Bell', 'Ramon Sessions']",1
20801202,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']","['LeBron James', 'Anderson Varejao', 'Zydrunas Ilgauskas', 'Delonte West', 'Mo Williams']",0
20801189,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']","['Tayshaun Prince', 'Antonio McDyess', 'Rasheed Wallace', 'Richard Hamilton', 'Rodney Stuckey']",1
20801178,"['Mario West', 'Josh Smith', 'Al Horford', 'Joe Johnson', 'Mike Bibby']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']",1
20801163,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']","['Shawn Marion', 'Chris Bosh', ""Patrick O'Bryant"", 'Anthony Parker', 'Jose Calderon']",1
20801149,"['Kevin Durant', 'Jeff Green', 'Nenad Krstic', 'Thabo Sefolosha', 'Russell Westbrook']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']",0
20801126,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']","['Michael Finley', 'Tim Duncan', 'Matt Bonner', 'Manu Ginobili', 'Tony Parker']",0
20801106,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']","['Kirk Hinrich', 'Tyrus Thomas', 'Joakim Noah', 'Ben Gordon', 'Derrick Rose']",1
20801097,"['Danny Granger', 'Jeff Foster', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']","['Caron Butler', 'Antawn Jamison', 'Andray Blatche', 'Dominic McGuire', 'Javaris Crittenton']",1
20801083,"['John Salmons', 'Tyrus Thomas', 'Joakim Noah', 'Ben Gordon', 'Derrick Rose']","['Danny Granger', 'Jeff Foster', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']",1
20801061,"['Danny Granger', 'Jeff Foster', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']","['Jamario Moon', 'Udonis Haslem', ""Jermaine O'Neal"", 'Dwyane Wade', 'Mario Chalmers']",1
20801035,"['Gerald Wallace', 'Boris Diaw', 'Emeka Okafor', 'Raja Bell', 'Raymond Felton']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']",0
20801023,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']","['Antoine Wright', 'Dirk Nowitzki', 'Ryan Hollins', 'Jason Terry', 'Jason Kidd']",0
20800990,"['Shawn Marion', 'Chris Bosh', 'Andrea Bargnani', 'Anthony Parker', 'Jose Calderon']","['Marquis Daniels', 'Troy Murphy', 'Jeff Foster', 'Jarrett Jack', 'T.J. Ford']",1
20800972,"['Maurice Evans', 'Josh Smith', 'Al Horford', 'Joe Johnson', 'Mike Bibby']","['Marquis Daniels', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']",1
20800949,"['Marquis Daniels', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']","['CJ Miles', 'Carlos Boozer', 'Mehmet Okur', 'Ronnie Brewer', 'Deron Williams']",0
20800935,"['Fred Jones', 'Al Thornton', 'DeAndre Jordan', 'Eric Gordon', 'Mike Taylor']","['Marquis Daniels', 'Troy Murphy', 'Rasho Nesterovic', 'Jarrett Jack', 'T.J. Ford']",0
20800903,"['Francisco Garcia', 'Jason Thompson', 'Spencer Hawes', 'Kevin Martin', 'Bobby Jackson']","['Marquis Daniels', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']",0
20800887,"['Marquis Daniels', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']","['Carmelo Anthony', 'Kenyon Martin', 'Nene', 'Dahntay Jones', 'Chauncey Billups']",1
20800867,"['Paul Pierce', 'Glen Davis', 'Kendrick Perkins', 'Ray Allen', 'Rajon Rondo']","['Marquis Daniels', 'Troy Murphy', 'Roy Hibbert', 'T.J. Ford', 'Jarrett Jack']",1
20800850,"['Marquis Daniels', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'Brandon Rush']","['Rudy Gay', 'Darrell Arthur', 'Marc Gasol', 'O.J. Mayo', 'Mike Conley']",1
20800837,"['Al Harrington', 'David Lee', 'Jared Jeffries', 'Wilson Chandler', 'Chris Duhon']","['Marquis Daniels', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'Brandon Rush']",1
20800827,"['Marquis Daniels', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']","['Luol Deng', 'Tyrus Thomas', 'Joakim Noah', 'Ben Gordon', 'Derrick Rose']",1
20800814,"['Mike Miller', 'Ryan Gomes', 'Kevin Love', 'Randy Foye', 'Sebastian Telfair']","['Marquis Daniels', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']",0
20800798,"['Gerald Wallace', 'Boris Diaw', 'Emeka Okafor', 'Raja Bell', 'Raymond Felton']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'T.J. Ford', 'Jarrett Jack']",1
20800788,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']","['Andre Iguodala', 'Thaddeus Young', 'Samuel Dalembert', 'Willie Green', 'Andre Miller']",1
20800779,"['Richard Jefferson', 'Charlie Villanueva', 'Francisco Elson', 'Luc Mbah a Moute', 'Ramon Sessions']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']",1
20800765,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Jarrett Jack', 'T.J. Ford']","['LeBron James', 'Ben Wallace', 'Zydrunas Ilgauskas', 'Wally Szczerbiak', 'Mo Williams']",1
20800755,"['Dominic McGuire', 'Antawn Jamison', 'Darius Songaila', 'Caron Butler', 'Mike James']","['Danny Granger', 'Mike Dunleavy', 'Troy Murphy', 'Jarrett Jack', 'T.J. Ford']",1
20800735,"['Mike Dunleavy', 'Danny Granger', 'Troy Murphy', 'Jarrett Jack', 'T.J. Ford']","['Hedo Turkoglu', 'Rashard Lewis', 'Dwight Howard', 'Mickael Pietrus', 'Anthony Johnson']",1
20800731,"['Andre Iguodala', 'Thaddeus Young', 'Samuel Dalembert', 'Willie Green', 'Andre Miller']","['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'T.J. Ford']",1
20800715,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'T.J. Ford']","['Ryan Gomes', 'Craig Smith', 'Al Jefferson', 'Randy Foye', 'Sebastian Telfair']",0
20800692,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'T.J. Ford']","['Al Harrington', 'David Lee', 'Jared Jeffries', 'Quentin Richardson', 'Chris Duhon']",0
20800682,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'Jarrett Jack']","['Yakhouba Diawara', 'Udonis Haslem', 'Jamaal Magloire', 'Dwyane Wade', 'Mario Chalmers']",1
20800667,"['Mike Dunleavy', 'Troy Murphy', 'Jeff Foster', 'Jarrett Jack', 'T.J. Ford']","['Richard Jefferson', 'Charlie Villanueva', 'Dan Gadzuric', 'Luke Ridnour', 'Ramon Sessions']",1
20800663,"['Hedo Turkoglu', 'Rashard Lewis', 'Dwight Howard', 'Courtney Lee', 'Jameer Nelson']","['Mike Dunleavy', 'Danny Granger', 'Troy Murphy', 'Jarrett Jack', 'T.J. Ford']",1
20800651,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'Jarrett Jack']","['Gerald Wallace', 'Boris Diaw', 'Emeka Okafor', 'Raja Bell', 'Raymond Felton']",1
20800632,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'Jarrett Jack']","['Shane Battier', 'Luis Scola', 'Yao Ming', 'Von Wafer', 'Rafer Alston']",1
20800614,"['Michael Finley', 'Tim Duncan', 'Matt Bonner', 'Roger Mason Jr.', 'Tony Parker']","['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'Jarrett Jack']",1
20800607,"['Peja Stojakovic', 'Sean Marks', 'Tyson Chandler', 'Rasual Butler', 'Chris Paul']","['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'Jarrett Jack']",1
20800580,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'Jarrett Jack']","['Jamario Moon', 'Chris Bosh', 'Andrea Bargnani', 'Anthony Parker', 'Will Solomon']",1
20800566,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Mike Dunleavy', 'Jarrett Jack']","['Richard Hamilton', 'Tayshaun Prince', 'Rasheed Wallace', 'Allen Iverson', 'Rodney Stuckey']",1
20800558,"['Ronnie Brewer', 'Andrei Kirilenko', 'Mehmet Okur', 'Ronnie Price', 'Deron Williams']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Stephen Graham', 'Jarrett Jack']",1
20800550,"['Kelenna Azubuike', 'Corey Maggette', 'Andris Biedrins', 'Marco Belinelli', 'Jamal Crawford']","['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Stephen Graham', 'Jarrett Jack']",1
20800522,"['Grant Hill', ""Amar'e Stoudemire"", 'Robin Lopez', 'Jason Richardson', 'Steve Nash']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Stephen Graham', 'Jarrett Jack']",0
20800504,"['Carmelo Anthony', 'Kenyon Martin', 'Nene', 'Dahntay Jones', 'Chauncey Billups']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Marquis Daniels', 'Jarrett Jack']",1
20800490,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Marquis Daniels', 'Jarrett Jack']","['John Salmons', 'Mikki Moore', 'Brad Miller', 'Beno Udrih', 'Francisco Garcia']",1
20800478,"['Wilson Chandler', 'David Lee', 'Jared Jeffries', 'Chris Duhon', 'Quentin Richardson']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Marquis Daniels', 'Jarrett Jack']",0
20800459,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Marquis Daniels', 'Jarrett Jack']","['Josh Smith', 'Marvin Williams', 'Al Horford', 'Joe Johnson', 'Mike Bibby']",0
20800447,"['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Marquis Daniels', 'Jarrett Jack']","['Peja Stojakovic', 'David West', 'Tyson Chandler', 'Rasual Butler', 'Chris Paul']",0
20800430,"['Rudy Gay', 'Darrell Arthur', 'Darko Milicic', 'O.J. Mayo', 'Kyle Lowry']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Marquis Daniels', 'Jarrett Jack']",1
20800412,"['Danny Granger', 'Jeff Foster', 'Roy Hibbert', 'Brandon Rush', 'T.J. Ford']","['Trenton Hassell', 'Yi Jianlian', 'Brook Lopez', 'Vince Carter', 'Devin Harris']",0
20800391,"['Andre Iguodala', 'Thaddeus Young', 'Samuel Dalembert', 'Willie Green', 'Andre Miller']","['Stephen Graham', 'Jeff Foster', 'Roy Hibbert', 'Brandon Rush', 'T.J. Ford']",0
20800377,"['Stephen Graham', 'Jeff Foster', 'Roy Hibbert', 'Brandon Rush', 'Jarrett Jack']","['Al Thornton', 'Zach Randolph', 'Marcus Camby', 'Eric Gordon', 'Baron Davis']",0
20800367,"['Brandon Rush', 'Danny Granger', 'Jeff Foster', 'Marquis Daniels', 'Jarrett Jack']","['Kelenna Azubuike', 'Stephen Jackson', 'Andris Biedrins', 'Jamal Crawford', 'Marco Belinelli']",1
20800353,"['Caron Butler', 'Antawn Jamison', 'Andray Blatche', 'DeShawn Stevenson', 'Juan Dixon']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Marquis Daniels', 'T.J. Ford']",0
20800342,"['Richard Jefferson', 'Luc Mbah a Moute', 'Andrew Bogut', 'Michael Redd', 'Luke Ridnour']","['Danny Granger', 'Troy Murphy', 'Roy Hibbert', 'Marquis Daniels', 'T.J. Ford']",1
20800330,"['Richard Hamilton', 'Tayshaun Prince', 'Rasheed Wallace', 'Allen Iverson', 'Rodney Stuckey']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",1
20800314,"['Jamario Moon', 'Chris Bosh', ""Jermaine O'Neal"", 'Jason Kapono', 'Jose Calderon']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",1
20800299,"['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']","['Paul Pierce', 'Kevin Garnett', 'Kendrick Perkins', 'Ray Allen', 'Rajon Rondo']",0
20800279,"['LeBron James', 'Ben Wallace', 'Zydrunas Ilgauskas', 'Delonte West', 'Mo Williams']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",1
20800269,"['Paul Pierce', 'Kevin Garnett', 'Kendrick Perkins', 'Ray Allen', 'Rajon Rondo']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",1
20800237,"['Hedo Turkoglu', 'Rashard Lewis', 'Dwight Howard', 'JJ Redick', 'Anthony Johnson']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",1
20800229,"['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']","['Gerald Wallace', 'Sean May', 'Emeka Okafor', 'Jason Richardson', 'Raymond Felton']",0
20800217,"['Shane Battier', 'Luis Scola', 'Yao Ming', 'Metta World Peace', 'Rafer Alston']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",0
20800208,"['James Singleton', 'Dirk Nowitzki', 'Erick Dampier', 'Antoine Wright', 'Jason Kidd']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",1
20800187,"['Shawn Marion', 'Michael Beasley', 'Udonis Haslem', 'Dwyane Wade', 'Mario Chalmers']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",1
20800171,"['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']","['Hedo Turkoglu', 'Rashard Lewis', 'Dwight Howard', 'Mickael Pietrus', 'Jameer Nelson']",0
20800150,"['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']","['Marvin Williams', 'Zaza Pachulia', 'Al Horford', 'Joe Johnson', 'Mike Bibby']",1
20800137,"['Luol Deng', 'Drew Gooden', 'Joakim Noah', 'Ben Gordon', 'Derrick Rose']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",1
20800121,"['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']","['Thaddeus Young', 'Elton Brand', 'Samuel Dalembert', 'Andre Iguodala', 'Andre Miller']",0
20800109,"['Bobby Simmons', 'Yi Jianlian', 'Josh Boone', 'Vince Carter', 'Keyon Dooling']","['Brandon Rush', 'Jeff Foster', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",0
20800093,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Marquis Daniels', 'T.J. Ford']","['Jeff Green', 'Nick Collison', 'Johan Petro', 'Kevin Durant', 'Earl Watson']",1
20800079,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Marquis Daniels', 'T.J. Ford']","['Bobby Simmons', 'Yi Jianlian', 'Josh Boone', 'Vince Carter', 'Keyon Dooling']",1
20800070,"['LeBron James', 'Ben Wallace', 'Zydrunas Ilgauskas', 'Delonte West', 'Mo Williams']","['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Marquis Daniels', 'T.J. Ford']",1
20800051,"['Danny Granger', 'Troy Murphy', 'Jeff Foster', 'Marquis Daniels', 'T.J. Ford']","['Grant Hill', ""Amar'e Stoudemire"", ""Shaquille O'Neal"", 'Raja Bell', 'Steve Nash']",0
20800028,"['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']","['Paul Pierce', 'Kevin Garnett', 'Kendrick Perkins', 'Ray Allen', 'Rajon Rondo']",1
20800008,"['Tayshaun Prince', 'Amir Johnson', 'Rasheed Wallace', 'Richard Hamilton', 'Chauncey Billups']","['Danny Granger', 'Troy Murphy', 'Rasho Nesterovic', 'Marquis Daniels', 'T.J. Ford']",1
20801228,"['Fred Jones', 'Marcus Camby', 'Chris Kaman', 'Eric Gordon', 'Baron Davis']","['Kevin Durant', 'Jeff Green', 'Nenad Krstic', 'Shaun Livingston', 'Russell Westbrook']",0
20801210,"['Matt Harpring', 'Carlos Boozer', 'Mehmet Okur', 'Ronnie Brewer', 'Deron Williams']","['Fred Jones', 'Marcus Camby', 'Chris Kaman', 'Eric Gordon', 'Baron Davis']",1
20801188,"['Fred Jones', 'Brian Skinner', 'Marcus Camby', 'Eric Gordon', 'Baron Davis']","['Andres Nocioni', 'Jason Thompson', 'Spencer Hawes', 'Francisco Garcia', 'Beno Udrih']",1
20801161,"['Fred Jones', 'Steve Novak', 'DeAndre Jordan', 'Eric Gordon', 'Baron Davis']","['Brian Cardinal', 'Ryan Gomes', 'Kevin Love', 'Mike Miller', 'Kevin Ollie']",0
20801141,"['Carmelo Anthony', 'Johan Petro', 'Nene', 'Dahntay Jones', 'Chauncey Billups']","['Fred Jones', 'Zach Randolph', 'Brian Skinner', 'Eric Gordon', 'Baron Davis']",1
20801121,"['Fred Jones', 'Zach Randolph', 'Chris Kaman', 'Eric Gordon', 'Baron Davis']","['David West', 'Julian Wright', 'Hilton Armstrong', 'Rasual Butler', 'Chris Paul']",0
20801087,"['Shane Battier', 'Luis Scola', 'Yao Ming', 'Metta World Peace', 'Aaron Brooks']","['Al Thornton', 'Zach Randolph', 'Chris Kaman', 'Eric Gordon', 'Mike Taylor']",1
20801081,"['Michael Finley', 'Tim Duncan', 'Matt Bonner', 'Roger Mason Jr.', 'Tony Parker']","['Fred Jones', 'Zach Randolph', 'Marcus Camby', 'Eric Gordon', 'Mike Taylor']",1
20801065,"['Wilson Chandler', 'Al Harrington', 'David Lee', 'Chris Duhon', 'Quentin Richardson']","['Zach Randolph', 'Al Thornton', 'Marcus Camby', 'Baron Davis', 'Eric Gordon']",0
20801050,"['Paul Pierce', 'Kevin Garnett', 'Kendrick Perkins', 'Ray Allen', 'Rajon Rondo']","['Mardy Collins', 'Zach Randolph', 'Marcus Camby', 'Eric Gordon', 'Baron Davis']",1
20801044,"['Shawn Marion', 'Chris Bosh', 'Jake Voskuhl', 'Anthony Parker', 'Jose Calderon']","['Fred Jones', 'Zach Randolph', 'Marcus Camby', 'Eric Gordon', 'Baron Davis']",1
20801027,"['Tayshaun Prince', 'Antonio McDyess', 'Kwame Brown', 'Arron Afflalo', 'Will Bynum']","['Al Thornton', 'Zach Randolph', 'Chris Kaman', 'Eric Gordon', 'Baron Davis']",1
